datetime,North-Eastern Region Hourly Demand,temp_ne,humidity_ne,feels_like_ne,is_holiday
12/28/2021 22:00,1903.59,14.2,73,13.3,0
12/28/2021 23:00,1664.06,13.4,76,12.3,0
12/29/2021 0:00,1527.31,12.9,78,12,0
12/29/2021 1:00,1455.12,12.6,81,11.6,0
12/29/2021 2:00,1426.45,12.1,86,11.2,0
12/29/2021 3:00,1409.73,11.8,88,10.8,0
12/29/2021 4:00,1441,12.6,83,11.6,0
12/29/2021 5:00,1569.03,12.8,84,12.1,0
12/29/2021 6:00,1867.55,13.2,81,12.7,0
12/29/2021 7:00,2202.94,14.8,76,14,0
12/29/2021 8:00,2242.12,15.8,76,15.7,0
12/29/2021 9:00,2110.64,16.4,77,16.5,0
12/29/2021 10:00,1974.35,17,77,17.1,0
12/29/2021 11:00,1923.27,17.5,76,17.7,0
12/29/2021 12:00,1901.93,18,74,18.2,0
12/29/2021 13:00,1866.91,18.6,71,19,0
12/29/2021 14:00,1897.08,19.1,68,19.5,0
12/29/2021 15:00,1982.97,19,70,19.4,0
12/29/2021 16:00,2324.78,17.4,78,18,0
12/29/2021 17:00,2672.37,16.9,84,17.1,0
12/29/2021 18:00,2612.37,18,72,18.4,0
12/29/2021 19:00,2540.37,16.5,82,17,0
12/29/2021 20:00,2364.12,16.1,84,16.7,0
12/29/2021 21:00,2118.93,15.8,85,16.2,0
12/29/2021 22:00,1842.43,15.4,78,15.3,0
12/29/2021 23:00,1624.79,14.6,75,14,0
12/30/2021 0:00,1511.24,14.8,67,13.5,0
12/30/2021 1:00,1454.34,15.6,61,14.2,0
12/30/2021 2:00,1403.46,15.1,65,14,0
12/30/2021 3:00,1376.12,14.4,70,13.4,0
12/30/2021 4:00,1398.57,13.4,75,12.4,0
12/30/2021 5:00,1503.15,14.8,65,14.2,0
12/30/2021 6:00,1822.88,14.5,69,13.9,0
12/30/2021 7:00,2156.78,15.4,72,14.5,0
12/30/2021 8:00,2192.78,17.9,63,17.3,0
12/30/2021 9:00,2074.83,18,66,17.4,0
12/30/2021 10:00,1984.93,18.4,67,17.9,0
12/30/2021 11:00,1910.35,19.5,62,18.5,0
12/30/2021 12:00,1877.42,19.5,61,18.2,0
12/30/2021 13:00,1851.05,19.8,60,18.6,0
12/30/2021 14:00,1836.42,19.7,61,19,0
12/30/2021 15:00,1874.9,19.1,65,18.9,0
12/30/2021 16:00,2215.33,17,74,17,0
12/30/2021 17:00,2633.69,15.9,79,15.4,0
12/30/2021 18:00,2612.67,15.3,81,15.2,0
12/30/2021 19:00,2529.38,14.8,84,14.7,0
12/30/2021 20:00,2364.09,13.9,89,13.9,0
12/30/2021 21:00,2121.39,13.5,90,13.4,0
12/30/2021 22:00,1833.83,13.1,91,13,0
12/30/2021 23:00,1632.33,12.6,93,12.4,0
12/31/2021 0:00,1527.35,11.8,95,11.3,0
12/31/2021 1:00,1445.2,11.4,93,10.8,0
12/31/2021 2:00,1412.2,11.2,89,10.2,0
12/31/2021 3:00,1396.76,10.9,88,10,0
12/31/2021 4:00,1421.21,10.8,87,9.8,0
12/31/2021 5:00,1544.33,10.2,91,9.5,0
12/31/2021 6:00,1834.14,10.6,90,9.9,0
12/31/2021 7:00,2130.28,12.9,85,12.4,0
12/31/2021 8:00,2155.47,16.3,76,16.4,0
12/31/2021 9:00,2062.57,18.1,70,18.1,0
12/31/2021 10:00,1974.58,19.4,66,19.3,0
12/31/2021 11:00,1942.35,20.6,62,20.8,0
12/31/2021 12:00,1888.83,21.6,59,21.7,0
12/31/2021 13:00,1863.97,22.1,57,21.9,0
12/31/2021 14:00,1826.2,22,57,21.9,0
12/31/2021 15:00,1863.18,21.1,64,21.7,0
12/31/2021 16:00,2093.63,18,75,18.1,0
12/31/2021 17:00,2565.42,19.1,65,19,0
12/31/2021 18:00,2592.94,18.9,66,19,0
12/31/2021 19:00,2550.2,16.9,80,17.4,0
12/31/2021 20:00,2430.94,15.4,86,15.8,0
12/31/2021 21:00,2240.47,14.4,91,15,0
12/31/2021 22:00,2015.46,13.6,93,14,0
12/31/2021 23:00,1824.14,13.1,95,13.3,0
1/1/2022 0:00,1668.76,12.9,94,12.8,1
1/1/2022 1:00,1540.64,12.5,94,12.3,1
1/1/2022 2:00,1457.81,12.1,93,11.7,1
1/1/2022 3:00,1419.44,11.9,94,11.6,1
1/1/2022 4:00,1426.3,11.8,94,11.6,1
1/1/2022 5:00,1501.19,11.4,95,11.1,1
1/1/2022 6:00,1768.55,11.9,94,11.5,1
1/1/2022 7:00,2053.16,14.2,85,13.9,1
1/1/2022 8:00,2090.2,17.5,74,17.8,1
1/1/2022 9:00,2007.96,19.4,68,20.3,1
1/1/2022 10:00,1894.71,20.5,65,20.9,1
1/1/2022 11:00,1806.94,21.6,61,21.9,1
1/1/2022 12:00,1687.5,22.6,57,22.7,1
1/1/2022 13:00,1721.93,22.9,55,22.9,1
1/1/2022 14:00,1640.59,22.8,56,22.6,1
1/1/2022 15:00,1635.73,21.8,62,21.9,1
1/1/2022 16:00,1858.91,18.9,74,19.4,1
1/1/2022 17:00,2413.55,19.6,69,20.4,1
1/1/2022 18:00,2442.43,19.1,71,20.1,1
1/1/2022 19:00,2393.92,18.6,73,19.4,1
1/1/2022 20:00,2274.52,16.9,80,17.6,1
1/1/2022 21:00,2067.63,14.2,91,14.5,1
1/1/2022 22:00,1808.96,13.9,92,13.9,1
1/1/2022 23:00,1571.23,13.4,93,13.4,1
1/2/2022 0:00,1438.48,13.1,94,12.7,0
1/2/2022 1:00,1360.85,12.8,93,12.2,0
1/2/2022 2:00,1337.51,12.6,89,11.8,0
1/2/2022 3:00,1332.29,12.4,86,11.4,0
1/2/2022 4:00,1350,12.2,83,11.2,0
1/2/2022 5:00,1436.75,11.1,84,10.2,0
1/2/2022 6:00,1681.44,11.2,83,10.3,0
1/2/2022 7:00,1973.57,13.8,77,12.8,0
1/2/2022 8:00,2004.83,16.9,71,16.8,0
1/2/2022 9:00,1891.45,19,68,19.5,0
1/2/2022 10:00,1781.81,20.6,63,21,0
1/2/2022 11:00,1718.43,21.9,59,22.3,0
1/2/2022 12:00,1724.06,22.8,55,23,0
1/2/2022 13:00,1704.71,23.2,53,23.1,0
1/2/2022 14:00,1616.07,23,54,23,0
1/2/2022 15:00,1624.22,22,63,23,0
1/2/2022 16:00,1856.51,18.6,76,19,0
1/2/2022 17:00,2425.71,19.9,67,20.6,0
1/2/2022 18:00,2465.64,16.3,84,16.8,0
1/2/2022 19:00,2422.4,16,86,16.7,0
1/2/2022 20:00,2320.13,15.2,90,15.7,0
1/2/2022 21:00,2085.92,15.1,89,15.4,0
1/2/2022 22:00,1840.25,14.9,90,15.2,0
1/2/2022 23:00,1601.62,14.4,92,14.6,0
1/3/2022 0:00,1447.42,13.6,93,13.9,0
1/3/2022 1:00,1371.98,13.1,94,13.2,0
1/3/2022 2:00,1352.98,12.6,94,12.6,0
1/3/2022 3:00,1351.21,12.9,93,12.6,0
1/3/2022 4:00,1363.95,13.1,91,12.9,0
1/3/2022 5:00,1487.79,11.8,95,11.2,0
1/3/2022 6:00,1794.77,12.1,94,12.2,0
1/3/2022 7:00,2168.07,14.3,86,14.2,0
1/3/2022 8:00,2193.25,17.4,75,17.7,0
1/3/2022 9:00,2040.54,19.6,70,20.6,0
1/3/2022 10:00,1943.12,21,64,21.9,0
1/3/2022 11:00,1893.16,22,61,22.8,0
1/3/2022 12:00,1852.72,22.8,58,23.4,0
1/3/2022 13:00,1857.77,23,56,23.6,0
1/3/2022 14:00,1825.61,23,55,23.6,0
1/3/2022 15:00,1847.76,22.3,65,23.8,0
1/3/2022 16:00,2098.07,21.5,61,22.4,0
1/3/2022 17:00,2604.03,17.5,82,17.9,0
1/3/2022 18:00,2545.12,16.5,88,17.2,0
1/3/2022 19:00,2553.61,16.1,89,17,0
1/3/2022 20:00,2471.81,15.8,89,16.3,0
1/3/2022 21:00,2436.33,15.4,89,15.8,0
1/3/2022 22:00,2091.96,15.1,90,15.3,0
1/3/2022 23:00,1619.33,14.6,91,14.7,0
1/4/2022 0:00,1516.13,14.1,92,14.1,0
1/4/2022 1:00,1433.91,13.2,94,13.3,0
1/4/2022 2:00,1401.02,12.3,96,12.5,0
1/4/2022 3:00,1398.47,11.9,96,11.8,0
1/4/2022 4:00,1418.91,11.4,97,11,0
1/4/2022 5:00,1532.48,10.9,96,10.3,0
1/4/2022 6:00,1864.18,11.1,95,10.9,0
1/4/2022 7:00,2253.07,13.7,86,13.6,0
1/4/2022 8:00,2234.12,16.6,76,17,0
1/4/2022 9:00,2119.81,18,75,18.5,0
1/4/2022 10:00,1951.98,19.6,71,20.2,0
1/4/2022 11:00,1801.98,21.2,65,21.6,0
1/4/2022 12:00,1823.81,22.2,61,22.4,0
1/4/2022 13:00,1853.83,22.7,58,22.7,0
1/4/2022 14:00,1807.38,22.8,56,22.6,0
1/4/2022 15:00,1857.12,22,57,21.9,0
1/4/2022 16:00,2024.87,18.5,71,18.5,0
1/4/2022 17:00,2494.51,19.9,61,20.3,0
1/4/2022 18:00,2750.15,16.9,78,17.2,0
1/4/2022 19:00,2724.26,16.2,82,16.7,0
1/4/2022 20:00,2477.43,15.1,88,15.8,0
1/4/2022 21:00,2152.49,14.4,92,15.1,0
1/4/2022 22:00,1882.47,13.9,92,14.2,0
1/4/2022 23:00,1700.48,13.9,91,14,0
1/5/2022 0:00,1540.52,13.6,91,13.5,0
1/5/2022 1:00,1451.7,12.9,93,12.7,0
1/5/2022 2:00,1426.72,12.2,95,12,0
1/5/2022 3:00,1398.63,12.2,93,12,0
1/5/2022 4:00,1430.67,11.9,94,11.6,0
1/5/2022 5:00,1556.59,11.1,95,10.3,0
1/5/2022 6:00,1886.95,11.4,92,10.8,0
1/5/2022 7:00,2228.82,14.1,82,13.3,0
1/5/2022 8:00,2212.15,17.6,71,17.7,0
1/5/2022 9:00,2094.66,19.9,63,20.4,0
1/5/2022 10:00,1936.18,20.8,62,21.1,0
1/5/2022 11:00,1867.93,21.9,59,22.4,0
1/5/2022 12:00,1846.76,22.4,57,22.6,0
1/5/2022 13:00,1831.44,22.9,55,23.2,0
1/5/2022 14:00,1802.78,23,55,23.4,0
1/5/2022 15:00,1851.77,22.1,64,23.1,0
1/5/2022 16:00,2087.16,20,70,20.6,0
1/5/2022 17:00,2637.27,17.5,82,17.5,0
1/5/2022 18:00,2674.01,17.2,81,17.9,0
1/5/2022 19:00,2610.36,16.9,82,17.5,0
1/5/2022 20:00,2460.21,15.8,87,16.3,0
1/5/2022 21:00,2228.39,15.4,87,16,0
1/5/2022 22:00,1938.11,14.4,91,14.9,0
1/5/2022 23:00,1681.16,13.6,93,14,0
1/6/2022 0:00,1519.04,13.4,94,13.6,0
1/6/2022 1:00,1456.65,13.1,93,13,0
1/6/2022 2:00,1418.65,12.6,93,12.5,0
1/6/2022 3:00,1409.23,12.4,93,12.2,0
1/6/2022 4:00,1419.02,12.1,93,11.9,0
1/6/2022 5:00,1547.7,11.5,96,11.1,0
1/6/2022 6:00,1907.75,12,94,11.7,0
1/6/2022 7:00,2231.14,14.6,82,14.1,0
1/6/2022 8:00,2228.19,17.2,74,17.3,0
1/6/2022 9:00,2088,19.2,68,19.5,0
1/6/2022 10:00,1964.82,20.8,63,21.1,0
1/6/2022 11:00,1889.79,22,59,22.3,0
1/6/2022 12:00,1865.73,22.9,56,23.2,0
1/6/2022 13:00,1849.76,23.4,54,23.7,0
1/6/2022 14:00,1805.28,23.2,55,23.8,0
1/6/2022 15:00,1880.39,22.5,63,23.6,0
1/6/2022 16:00,2091.54,21.8,62,22.5,0
1/6/2022 17:00,2621.16,20.5,67,21.4,0
1/6/2022 18:00,2654.08,18.5,76,19.6,0
1/6/2022 19:00,2610.37,16.6,85,17.5,0
1/6/2022 20:00,2474.32,15.5,90,16,0
1/6/2022 21:00,2225.86,14.6,94,15,0
1/6/2022 22:00,1927.12,14.4,93,14.7,0
1/6/2022 23:00,1658.72,14.2,93,14.5,0
1/7/2022 0:00,1511.49,13.4,95,13.5,0
1/7/2022 1:00,1446.29,13.2,96,13.4,0
1/7/2022 2:00,1418.57,12.8,96,12.8,0
1/7/2022 3:00,1398.63,12.2,98,12.1,0
1/7/2022 4:00,1436.38,12.1,97,11.9,0
1/7/2022 5:00,1581.62,11.8,96,11.6,0
1/7/2022 6:00,1880.75,12.1,95,11.9,0
1/7/2022 7:00,2214.6,14.4,87,14.1,0
1/7/2022 8:00,2180.49,18.2,73,18.9,0
1/7/2022 9:00,2026.2,20.4,65,21,0
1/7/2022 10:00,1924.03,21.8,60,22.1,0
1/7/2022 11:00,1889.03,22.9,55,23.2,0
1/7/2022 12:00,1840.32,23.7,51,23.8,0
1/7/2022 13:00,1785.09,24.2,51,24.4,0
1/7/2022 14:00,1761.23,24.1,52,24.5,0
1/7/2022 15:00,1841.38,23.1,61,24.4,0
1/7/2022 16:00,2088.65,19.8,77,20.6,0
1/7/2022 17:00,2613.98,21,64,21.2,0
1/7/2022 18:00,2665.75,20,67,20.6,0
1/7/2022 19:00,2617.02,17.9,75,18.3,0
1/7/2022 20:00,2457.99,16.5,80,16.7,0
1/7/2022 21:00,2252.73,15.6,83,15.6,0
1/7/2022 22:00,1967.65,15.4,82,15.3,0
1/7/2022 23:00,1696.14,15.1,84,15,0
1/8/2022 0:00,1541.64,14.1,89,14.3,0
1/8/2022 1:00,1476.7,13.4,93,13.5,0
1/8/2022 2:00,1442.9,12.8,94,12.8,0
1/8/2022 3:00,1409.04,12.4,95,12.2,0
1/8/2022 4:00,1445.11,12,94,11.8,0
1/8/2022 5:00,1571.99,11.5,97,11.1,0
1/8/2022 6:00,1899.45,11.8,97,11.3,0
1/8/2022 7:00,2183.43,14.4,87,14.1,0
1/8/2022 8:00,2146.84,18.5,73,19.4,0
1/8/2022 9:00,2041.41,20.7,65,21.7,0
1/8/2022 10:00,1937.77,22.1,61,23,0
1/8/2022 11:00,1815.3,23.1,58,23.9,0
1/8/2022 12:00,1804.85,24,54,24.5,0
1/8/2022 13:00,1803.85,24.4,52,24.8,0
1/8/2022 14:00,1759.71,24.2,52,24.6,0
1/8/2022 15:00,1820.38,23.3,60,24.4,0
1/8/2022 16:00,2050.34,20.7,71,21.5,0
1/8/2022 17:00,2549.75,21.5,63,22.4,0
1/8/2022 18:00,2608.78,19.5,72,20.4,0
1/8/2022 19:00,2579.7,17.5,80,18.1,0
1/8/2022 20:00,2433.04,15.9,87,16.1,0
1/8/2022 21:00,2207.5,15.4,89,15.6,0
1/8/2022 22:00,1920.24,15.2,90,15.5,0
1/8/2022 23:00,1664.47,14.9,91,15.2,0
1/9/2022 0:00,1500.31,14.6,91,14.8,0
1/9/2022 1:00,1442.73,14.2,89,14.1,0
1/9/2022 2:00,1411.69,14.1,85,13.7,0
1/9/2022 3:00,1390.19,13.6,82,13,0
1/9/2022 4:00,1417.5,13.2,80,12.6,0
1/9/2022 5:00,1516.51,12.4,84,11.8,0
1/9/2022 6:00,1834.67,12.6,84,12.1,0
1/9/2022 7:00,2135.83,14.8,80,14.2,0
1/9/2022 8:00,2122.34,18.4,71,18.9,0
1/9/2022 9:00,2012.72,20.5,65,21.4,0
1/9/2022 10:00,1855.72,21.9,63,22.7,0
1/9/2022 11:00,1776.39,23,60,24.1,0
1/9/2022 12:00,1773.51,24,57,25,0
1/9/2022 13:00,1742.04,24.4,55,25.2,0
1/9/2022 14:00,1671.06,24.4,55,25.2,0
1/9/2022 15:00,1707.6,23.6,62,25.1,0
1/9/2022 16:00,1948.53,20.3,77,21.4,0
1/9/2022 17:00,2455.31,20.3,70,20.9,0
1/9/2022 18:00,2491.82,18.9,76,20,0
1/9/2022 19:00,2445.75,17.8,82,18.5,0
1/9/2022 20:00,2336.61,17.4,83,17.9,0
1/9/2022 21:00,2115.47,17.3,84,18,0
1/9/2022 22:00,1824.87,16.4,89,17,0
1/9/2022 23:00,1591.53,16.1,88,16.8,0
1/10/2022 0:00,1465.55,14.9,92,15.3,0
1/10/2022 1:00,1403.96,14.8,93,15.3,0
1/10/2022 2:00,1385.06,14.6,93,14.9,0
1/10/2022 3:00,1371.06,14.2,92,14.3,0
1/10/2022 4:00,1403.97,13.9,90,13.7,0
1/10/2022 5:00,1500.46,13.1,91,13,0
1/10/2022 6:00,1890.41,13.4,89,13.4,0
1/10/2022 7:00,2244.71,15.4,83,15.6,0
1/10/2022 8:00,2242.13,19.1,71,20.1,0
1/10/2022 9:00,2069.53,21,66,22,0
1/10/2022 10:00,1933.02,22.4,63,23.4,0
1/10/2022 11:00,1828.97,23.5,59,24.5,0
1/10/2022 12:00,1805.27,24.4,55,25.3,0
1/10/2022 13:00,1778.74,24.7,54,25.6,0
1/10/2022 14:00,1762.53,24.6,54,25.5,0
1/10/2022 15:00,1832.13,23.9,61,25.4,0
1/10/2022 16:00,2067.88,20.8,76,21.9,0
1/10/2022 17:00,2607.32,21.9,62,22.9,0
1/10/2022 18:00,2639.92,18.6,77,19.6,0
1/10/2022 19:00,2583.91,17.8,81,18.6,0
1/10/2022 20:00,2458.59,16.8,86,17.7,0
1/10/2022 21:00,2194.67,16.6,86,17.2,0
1/10/2022 22:00,1861.13,17,83,17.4,0
1/10/2022 23:00,1632.62,16.9,84,17.2,0
1/11/2022 0:00,1520.25,16.3,86,16.8,0
1/11/2022 1:00,1459.03,15.9,88,16.3,0
1/11/2022 2:00,1426.42,15.6,88,15.8,0
1/11/2022 3:00,1410.06,15.1,88,15.2,0
1/11/2022 4:00,1440.24,14.6,87,14.4,0
1/11/2022 5:00,1581.43,14,90,14,0
1/11/2022 6:00,1910.29,14.9,83,15.2,0
1/11/2022 7:00,2251.04,15.8,83,16.2,0
1/11/2022 8:00,2226.56,18.2,76,18.8,0
1/11/2022 9:00,2091.97,20.2,73,21.3,0
1/11/2022 10:00,2007.78,21.8,69,23,0
1/11/2022 11:00,1918.94,22.9,64,24,0
1/11/2022 12:00,1886.79,23.6,61,24.8,0
1/11/2022 13:00,1843.26,23.7,60,24.8,0
1/11/2022 14:00,1802.72,23.4,60,24.2,0
1/11/2022 15:00,1864.35,22.6,64,23.7,0
1/11/2022 16:00,2075.13,20.4,79,21.8,0
1/11/2022 17:00,2594.46,21,66,21.9,0
1/11/2022 18:00,2640.8,20.8,67,21.8,0
1/11/2022 19:00,2572.3,18.1,82,19.1,0
1/11/2022 20:00,2445.76,17.5,84,18.6,0
1/11/2022 21:00,2203.91,17,89,18.2,0
1/11/2022 22:00,1890.26,16.4,93,17.7,0
1/11/2022 23:00,1635.59,16.1,94,17.5,0
1/12/2022 0:00,1491.6,16.1,93,17.4,0
1/12/2022 1:00,1412.16,16,91,17.1,0
1/12/2022 2:00,1367.6,16,88,16.8,0
1/12/2022 3:00,1321.56,16.1,85,16.6,0
1/12/2022 4:00,1284.75,15.9,88,16.6,0
1/12/2022 5:00,1327.91,16.2,84,17.1,0
1/12/2022 6:00,1621.34,16,90,16.9,0
1/12/2022 7:00,1992.48,16.8,89,17.9,0
1/12/2022 8:00,2085.29,18.4,90,20.8,0
1/12/2022 9:00,2008.38,20.5,77,22.2,0
1/12/2022 10:00,1979.8,21.3,73,22.6,0
1/12/2022 11:00,1959.22,21.8,71,23.3,0
1/12/2022 12:00,1906.93,22.2,68,23.6,0
1/12/2022 13:00,1897.71,22.3,66,23.4,0
1/12/2022 14:00,1911.85,22.4,66,23.8,0
1/12/2022 15:00,1961.38,21.9,67,22.8,0
1/12/2022 16:00,2155.42,20.5,73,21.6,0
1/12/2022 17:00,2585.65,18.3,80,19,0
1/12/2022 18:00,2573.5,18,79,18.2,0
1/12/2022 19:00,2475.55,16.8,89,17.2,0
1/12/2022 20:00,2286.76,16.5,95,17.4,0
1/12/2022 21:00,2047.26,16.4,97,18,0
1/12/2022 22:00,1734.6,16.2,94,17.2,0
1/12/2022 23:00,1434.82,15.6,96,16.7,0
1/13/2022 0:00,1264.24,15.1,98,16.1,0
1/13/2022 1:00,1168.75,15,98,16.1,0
1/13/2022 2:00,1076.94,14.8,99,15.7,0
1/13/2022 3:00,1005.16,14.9,98,15.8,0
1/13/2022 4:00,986.96,14.2,98,15,0
1/13/2022 5:00,1085.4,13.9,98,14.3,0
1/13/2022 6:00,1318.02,14.4,97,15,0
1/13/2022 7:00,1711.23,15.3,97,16.6,0
1/13/2022 8:00,1903.78,16.6,89,17.7,0
1/13/2022 9:00,1924.37,17.7,86,19.2,0
1/13/2022 10:00,1888.27,19.2,78,20.3,0
1/13/2022 11:00,1892.32,20.3,73,21,0
1/13/2022 12:00,1894.38,20.8,70,21.2,0
1/13/2022 13:00,1906.74,21,67,21,0
1/13/2022 14:00,1847.2,21,69,21.3,0
1/13/2022 15:00,1828.56,20.4,73,21,0
1/13/2022 16:00,2026.37,18.5,82,19.6,0
1/13/2022 17:00,2438.05,16.6,89,17.1,0
1/13/2022 18:00,2596.82,16.5,89,17.4,0
1/13/2022 19:00,2541.41,15.6,92,16.4,0
1/13/2022 20:00,2429.7,14.8,94,15.5,0
1/13/2022 21:00,2225.74,14.1,96,14.4,0
1/13/2022 22:00,1942.43,13.3,97,13.4,0
1/13/2022 23:00,1678.23,12.9,97,12.8,0
1/14/2022 0:00,1493.89,12.8,96,12.7,0
1/14/2022 1:00,1394.47,12.6,95,12.7,0
1/14/2022 2:00,1352.29,11.9,95,12,0
1/14/2022 3:00,1327.17,12.5,92,12.5,0
1/14/2022 4:00,1359.03,12.6,92,12.6,0
1/14/2022 5:00,1481.93,12.6,92,12.4,0
1/14/2022 6:00,1780.23,13.8,91,13.5,0
1/14/2022 7:00,2071.73,14.6,93,14.8,0
1/14/2022 8:00,2122.85,15.5,92,16,0
1/14/2022 9:00,2041.08,17.2,85,17.9,0
1/14/2022 10:00,1952.73,18.5,78,19.3,0
1/14/2022 11:00,1902.23,18.9,77,19.5,0
1/14/2022 12:00,1888.62,19.6,71,20,0
1/14/2022 13:00,1761.3,19.4,72,19.3,0
1/14/2022 14:00,1692.2,19.6,71,19.8,0
1/14/2022 15:00,1688.97,19,76,19.6,0
1/14/2022 16:00,1937.46,17.4,86,18.4,0
1/14/2022 17:00,2401.31,16.2,85,16.4,0
1/14/2022 18:00,2481.09,16.4,83,16.8,0
1/14/2022 19:00,2411.28,15.4,88,15.8,0
1/14/2022 20:00,2287.77,14.8,91,15.1,0
1/14/2022 21:00,2053.22,14.1,93,14.4,0
1/14/2022 22:00,1757.27,13.8,94,14.2,0
1/14/2022 23:00,1496.33,12.9,96,13.2,0
1/15/2022 0:00,1359.68,12.6,96,12.8,1
1/15/2022 1:00,1298.73,12.5,95,12.6,1
1/15/2022 2:00,1256.97,11.9,94,11.5,1
1/15/2022 3:00,1252.49,11.8,91,11,1
1/15/2022 4:00,1268.97,11.6,90,10.8,1
1/15/2022 5:00,1367.75,12.4,91,11.9,1
1/15/2022 6:00,1656.15,13.1,91,13.1,1
1/15/2022 7:00,1991.49,14.6,89,14.7,1
1/15/2022 8:00,2079.92,15.6,88,16.2,1
1/15/2022 9:00,2016.27,17.2,85,18,1
1/15/2022 10:00,1885.23,19.1,76,19.7,1
1/15/2022 11:00,1830.8,20.6,68,20.8,1
1/15/2022 12:00,1845.62,21.4,63,21.4,1
1/15/2022 13:00,1801.03,21.9,59,21.9,1
1/15/2022 14:00,1756.02,22,58,22,1
1/15/2022 15:00,1765.4,21.4,66,22.5,1
1/15/2022 16:00,1923.17,20.8,62,21.2,1
1/15/2022 17:00,2450.96,19,69,19.7,1
1/15/2022 18:00,2536.95,18.3,72,19.1,1
1/15/2022 19:00,2490.13,17.6,74,18.1,1
1/15/2022 20:00,2374.48,14.8,85,14.8,1
1/15/2022 21:00,2145.58,13.4,91,13.4,1
1/15/2022 22:00,1845.59,12.5,94,12.4,1
1/15/2022 23:00,1588.36,12.8,92,12.6,1
1/16/2022 0:00,1438.76,12.6,92,12.4,0
1/16/2022 1:00,1381.86,12.1,93,11.8,0
1/16/2022 2:00,1342.46,11.7,94,11.3,0
1/16/2022 3:00,1316.72,11.6,94,11.1,0
1/16/2022 4:00,1314.04,11.4,92,10.7,0
1/16/2022 5:00,1394.08,11.2,91,10.5,0
1/16/2022 6:00,1650.33,10.9,92,9.9,0
1/16/2022 7:00,1988.07,12.9,87,12.1,0
1/16/2022 8:00,2004.07,16.2,82,17,0
1/16/2022 9:00,1934.61,17.8,76,18.3,0
1/16/2022 10:00,1836.96,19.4,73,20.2,0
1/16/2022 11:00,1785.23,20.5,71,21.2,0
1/16/2022 12:00,1769.79,21.4,67,22.3,0
1/16/2022 13:00,1724.54,22,64,23,0
1/16/2022 14:00,1642.01,22,64,22.9,0
1/16/2022 15:00,1625.49,21.1,68,21.9,0
1/16/2022 16:00,1775.26,18,82,18.6,0
1/16/2022 17:00,2337.55,19.4,69,20.4,0
1/16/2022 18:00,2494.16,16,88,16.7,0
1/16/2022 19:00,2442.78,15.2,92,15.8,0
1/16/2022 20:00,2341.88,14.4,94,14.8,0
1/16/2022 21:00,2098.06,13.9,93,14.2,0
1/16/2022 22:00,1801.57,13.4,92,13.5,0
1/16/2022 23:00,1567.46,13.1,92,12.9,0
1/17/2022 0:00,1433.78,12.6,93,12,0
1/17/2022 1:00,1373.89,11.9,93,11.3,0
1/17/2022 2:00,1338.51,11.7,92,10.7,0
1/17/2022 3:00,1325.76,11.6,90,10.7,0
1/17/2022 4:00,1335.06,10.4,93,9.4,0
1/17/2022 5:00,1462,10.6,92,9.9,0
1/17/2022 6:00,1791.07,11.7,86,10.7,0
1/17/2022 7:00,2148.96,13.6,82,13.2,0
1/17/2022 8:00,2174.37,15.8,80,16.4,0
1/17/2022 9:00,2057.32,17.6,76,18.2,0
1/17/2022 10:00,1925.34,19.1,74,19.7,0
1/17/2022 11:00,1861.55,20.4,72,21.3,0
1/17/2022 12:00,1806.75,21.4,68,22.3,0
1/17/2022 13:00,1708.82,22,66,22.5,0
1/17/2022 14:00,1704.6,22,64,22.4,0
1/17/2022 15:00,1734.73,21.4,67,21.9,0
1/17/2022 16:00,1943.8,18.7,78,19.5,0
1/17/2022 17:00,2484.08,19.5,72,20.8,0
1/17/2022 18:00,2600.44,17,85,17.9,0
1/17/2022 19:00,2565.84,15.1,91,15.8,0
1/17/2022 20:00,2446.13,14.6,91,15,0
1/17/2022 21:00,2203.28,14.6,91,14.8,0
1/17/2022 22:00,1893.13,14.2,92,14.2,0
1/17/2022 23:00,1625.22,13.4,94,13.4,0
1/18/2022 0:00,1486.99,13,90,12.2,0
1/18/2022 1:00,1421.82,12.7,76,11.4,0
1/18/2022 2:00,1386.14,11.9,76,10.6,0
1/18/2022 3:00,1377.28,11.6,79,10.5,0
1/18/2022 4:00,1391.42,11.2,81,10.1,0
1/18/2022 5:00,1514.86,11.9,81,10.9,0
1/18/2022 6:00,1837.54,12.1,84,11,0
1/18/2022 7:00,2162.92,13.1,86,12.3,0
1/18/2022 8:00,2178.41,14.6,85,14.5,0
1/18/2022 9:00,2074.2,17.1,79,17.4,0
1/18/2022 10:00,1956.63,19.5,73,19.8,0
1/18/2022 11:00,1886.57,20.7,69,20.9,0
1/18/2022 12:00,1864.35,21.6,65,21.9,0
1/18/2022 13:00,1848.16,21.8,64,21.8,0
1/18/2022 14:00,1800.02,21.8,63,21.8,0
1/18/2022 15:00,1836.19,21.2,66,21.9,0
1/18/2022 16:00,2031.43,18.5,81,19.2,0
1/18/2022 17:00,2534.12,19.1,74,20.2,0
1/18/2022 18:00,2631.74,17.1,82,17.8,0
1/18/2022 19:00,2597.3,15.9,86,16.2,0
1/18/2022 20:00,2458.9,15.1,89,15.3,0
1/18/2022 21:00,2210.83,14.7,90,15.1,0
1/18/2022 22:00,1896.35,14.3,92,14.5,0
1/18/2022 23:00,1637.74,13.8,93,13.9,0
